ProbeID,kME
isogroupDN73577_c1_g3,0
isogroupDN73578_c0_g1,0
isogroupDN73580_c1_g1,0
isogroupDN73580_c2_g1,0
isogroupDN73580_c3_g1,0
isogroupDN73581_c10_g1,0
isogroupDN73581_c11_g2,0
isogroupDN73581_c9_g1,0
isogroupDN73582_c5_g5,0
isogroupDN73583_c0_g1,0
isogroupDN73583_c3_g4,0
isogroupDN73583_c4_g1,0
isogroupDN73584_c1_g1,0
isogroupDN73585_c2_g1,0
isogroupDN73585_c5_g1,0
isogroupDN73585_c6_g1,0
isogroupDN73585_c7_g2,0
isogroupDN73585_c7_g3,0
isogroupDN73585_c7_g4,0
isogroupDN73586_c0_g1,0
isogroupDN73586_c1_g1,0
isogroupDN73587_c10_g5,0
isogroupDN73587_c9_g1,0
isogroupDN73588_c2_g3,0
isogroupDN73588_c2_g4,0
isogroupDN73589_c0_g1,0
isogroupDN73590_c2_g1,0
isogroupDN73593_c4_g1,0
isogroupDN73593_c4_g5,0
isogroupDN73594_c1_g1,0
isogroupDN73594_c4_g1,0
isogroupDN73595_c5_g1,0
isogroupDN73596_c2_g6,0
isogroupDN73597_c3_g2,0
isogroupDN73599_c0_g1,0
isogroupDN73600_c1_g1,0
isogroupDN73602_c4_g1,0
isogroupDN73603_c3_g2,0
isogroupDN73603_c3_g3,0
isogroupDN73604_c0_g1,0
isogroupDN73606_c3_g1,0
isogroupDN73608_c1_g1,0
isogroupDN73609_c10_g1,0
isogroupDN73609_c11_g3,0
isogroupDN73609_c13_g1,0
isogroupDN73609_c13_g2,0
isogroupDN73609_c13_g4,0
isogroupDN73609_c4_g1,0
isogroupDN7360_c0_g1,0
isogroupDN73610_c0_g1,0
isogroupDN73610_c5_g1,0
isogroupDN73611_c6_g2,0
isogroupDN73612_c1_g1,0
isogroupDN73612_c1_g2,0
isogroupDN73612_c3_g1,0
isogroupDN73614_c2_g1,0
isogroupDN73615_c7_g3,0
isogroupDN73616_c3_g1,0
isogroupDN73616_c4_g2,0
isogroupDN73617_c1_g1,0
isogroupDN73617_c2_g1,0
isogroupDN73618_c3_g1,0
isogroupDN73619_c10_g3,0
isogroupDN73620_c1_g1,0
isogroupDN73620_c1_g2,0
isogroupDN73622_c4_g1,0
isogroupDN73624_c1_g1,0
isogroupDN73626_c5_g1,0
isogroupDN73626_c6_g1,0
isogroupDN73626_c6_g2,0
isogroupDN73628_c4_g1,0
isogroupDN73629_c5_g1,0
isogroupDN73630_c3_g1,0
isogroupDN73630_c4_g1,0
isogroupDN73631_c7_g2,0
isogroupDN73632_c2_g1,0
isogroupDN73632_c4_g1,0
isogroupDN73632_c5_g1,0
isogroupDN73632_c5_g2,0
isogroupDN73633_c10_g1,0
isogroupDN73633_c10_g2,0
isogroupDN73634_c5_g2,0
isogroupDN73634_c6_g1,0
isogroupDN73634_c7_g1,0
isogroupDN73635_c1_g1,0
isogroupDN73636_c15_g1,1
isogroupDN73636_c16_g2,0
isogroupDN73636_c16_g3,0
isogroupDN73637_c11_g3,0
isogroupDN73638_c3_g1,0
isogroupDN73638_c4_g1,0
isogroupDN73639_c2_g1,0
isogroupDN73639_c2_g2,0
isogroupDN73639_c4_g1,0
isogroupDN73639_c5_g1,0
isogroupDN73640_c5_g1,0
isogroupDN73641_c5_g1,0
isogroupDN73642_c5_g1,0
isogroupDN73643_c1_g1,0
isogroupDN73644_c2_g1,0
isogroupDN73646_c2_g3,0
isogroupDN73646_c2_g6,0
isogroupDN73647_c2_g1,1
isogroupDN73648_c0_g2,0
isogroupDN73648_c5_g1,0
isogroupDN73648_c6_g1,0
isogroupDN73648_c7_g1,0
isogroupDN73649_c5_g3,0
isogroupDN73650_c10_g2,0
isogroupDN73650_c12_g1,0
isogroupDN73651_c3_g1,0
isogroupDN73651_c7_g1,0
isogroupDN73651_c8_g1,0
isogroupDN73652_c6_g4,0
isogroupDN73653_c1_g3,1
isogroupDN73653_c4_g1,0
isogroupDN73654_c3_g1,1
isogroupDN73654_c4_g3,0
isogroupDN73654_c5_g1,0
isogroupDN73655_c0_g1,0
isogroupDN73656_c1_g1,0
isogroupDN73656_c2_g1,0
isogroupDN73656_c2_g2,0
isogroupDN73656_c3_g1,0
isogroupDN73656_c4_g2,0
isogroupDN73657_c0_g1,0
isogroupDN73657_c6_g1,0
isogroupDN73657_c7_g1,0
isogroupDN73658_c4_g1,0
isogroupDN73659_c3_g1,0
isogroupDN73659_c4_g2,0
isogroupDN73660_c0_g1,0
isogroupDN73660_c0_g2,0
isogroupDN73660_c3_g2,0
isogroupDN73661_c3_g1,0
isogroupDN73665_c0_g1,0
isogroupDN73667_c3_g1,0
isogroupDN73668_c7_g1,0
isogroupDN73668_c7_g3,0
isogroupDN73669_c4_g1,0
isogroupDN73670_c4_g1,0
isogroupDN73670_c6_g1,0
isogroupDN73671_c1_g4,0
isogroupDN73673_c3_g1,0
isogroupDN73676_c1_g1,1
isogroupDN73676_c4_g1,0
isogroupDN73677_c4_g1,0
isogroupDN73677_c6_g1,0
isogroupDN73678_c4_g1,0
isogroupDN73679_c6_g1,0
isogroupDN73680_c2_g1,0
isogroupDN73680_c5_g1,0
isogroupDN73681_c0_g2,0
isogroupDN73683_c0_g1,0
isogroupDN73684_c6_g1,0
isogroupDN73684_c6_g2,0
isogroupDN73684_c7_g7,0
isogroupDN73685_c3_g1,0
isogroupDN73686_c1_g1,0
isogroupDN73688_c2_g1,0
isogroupDN73688_c4_g1,0
isogroupDN73688_c6_g1,0
isogroupDN73689_c1_g1,0
isogroupDN73690_c4_g1,0
isogroupDN73691_c8_g1,0
isogroupDN73691_c9_g1,0
isogroupDN73691_c9_g3,0
isogroupDN73693_c10_g1,0
isogroupDN73693_c11_g1,0
isogroupDN73693_c3_g1,0
isogroupDN73693_c6_g2,0
isogroupDN73694_c7_g1,0
isogroupDN73697_c6_g2,0
isogroupDN73697_c7_g1,0
isogroupDN73697_c9_g1,0
isogroupDN73698_c6_g1,0
isogroupDN73698_c9_g1,0
isogroupDN73699_c4_g1,0
isogroupDN73699_c4_g2,0
isogroupDN73699_c6_g1,0
isogroupDN73700_c1_g1,0
isogroupDN73701_c5_g1,0
isogroupDN73701_c6_g1,0
isogroupDN73701_c8_g1,0
isogroupDN73702_c2_g1,0
isogroupDN73705_c0_g1,0
isogroupDN73706_c2_g1,0
isogroupDN73706_c3_g4,0
isogroupDN73707_c5_g1,0
isogroupDN73708_c2_g1,0
isogroupDN73710_c0_g1,0
isogroupDN73710_c1_g1,0
isogroupDN73710_c1_g2,0
isogroupDN73711_c0_g1,0
isogroupDN73713_c2_g1,0
isogroupDN73714_c6_g1,0
isogroupDN73714_c6_g4,0
isogroupDN73714_c6_g5,0
isogroupDN73714_c6_g6,1
isogroupDN73717_c1_g1,0
isogroupDN73717_c4_g1,0
isogroupDN73717_c9_g1,0
isogroupDN73719_c8_g2,0
isogroupDN73719_c9_g2,0
isogroupDN73720_c1_g1,0
isogroupDN73720_c4_g1,0
isogroupDN73720_c6_g10,0
isogroupDN73721_c4_g1,0
isogroupDN73721_c5_g2,0
isogroupDN73722_c2_g1,0
isogroupDN73724_c3_g1,0
isogroupDN73724_c5_g1,0
isogroupDN73725_c5_g1,0
isogroupDN73726_c10_g1,0
isogroupDN73727_c2_g1,0
isogroupDN73727_c3_g1,0
isogroupDN73728_c3_g1,0
isogroupDN73729_c0_g1,0
isogroupDN73730_c7_g1,0
isogroupDN73731_c5_g1,0
isogroupDN73732_c4_g1,0
isogroupDN73732_c5_g1,0
isogroupDN73732_c6_g1,0
isogroupDN73733_c4_g1,0
isogroupDN73733_c4_g2,0
isogroupDN73734_c1_g1,0
isogroupDN73734_c2_g2,0
isogroupDN73735_c5_g1,0
isogroupDN73735_c7_g1,0
isogroupDN73736_c6_g1,0
isogroupDN73738_c1_g1,0
isogroupDN73739_c7_g1,0
isogroupDN73739_c8_g2,0
isogroupDN73741_c6_g3,0
isogroupDN73742_c3_g3,0
isogroupDN73744_c5_g2,0
isogroupDN73744_c6_g1,0
isogroupDN73747_c5_g1,0
isogroupDN73747_c6_g1,0
isogroupDN73748_c0_g2,0
isogroupDN73749_c0_g3,0
isogroupDN73749_c1_g2,0
isogroupDN73750_c3_g2,0
isogroupDN73750_c3_g3,0
isogroupDN73750_c5_g1,1
isogroupDN73750_c6_g1,0
isogroupDN73751_c3_g1,0
isogroupDN73753_c2_g1,1
isogroupDN73755_c7_g1,0
isogroupDN73755_c8_g1,0
isogroupDN73756_c4_g1,0
isogroupDN73756_c7_g1,0
isogroupDN73756_c7_g2,0
isogroupDN73756_c8_g1,0
isogroupDN73757_c10_g1,0
isogroupDN73757_c11_g1,0
isogroupDN73757_c11_g2,0
isogroupDN73757_c4_g1,0
isogroupDN73757_c7_g1,0
isogroupDN73757_c9_g1,0
isogroupDN73758_c6_g3,0
isogroupDN73759_c7_g2,0
isogroupDN73759_c8_g1,0
isogroupDN73760_c5_g5,0
isogroupDN73761_c12_g3,0
isogroupDN73761_c12_g4,0
isogroupDN73761_c3_g1,0
isogroupDN73761_c4_g1,1
isogroupDN73762_c2_g1,0
isogroupDN73763_c5_g2,0
isogroupDN73766_c10_g1,0
isogroupDN73766_c11_g1,0
isogroupDN73766_c12_g5,0
isogroupDN73766_c2_g1,0
isogroupDN73766_c8_g1,0
isogroupDN73766_c9_g1,0
isogroupDN73767_c4_g1,0
isogroupDN73767_c6_g1,0
isogroupDN73767_c7_g1,0
isogroupDN73768_c0_g3,0
isogroupDN73770_c1_g1,0
isogroupDN73770_c4_g1,0
isogroupDN73771_c12_g1,0
isogroupDN73771_c13_g3,0
isogroupDN73771_c14_g1,0
isogroupDN73772_c14_g1,0
isogroupDN73773_c3_g3,0
isogroupDN73775_c3_g1,0
isogroupDN73776_c8_g3,0
isogroupDN73777_c0_g1,0
isogroupDN73777_c1_g1,0
isogroupDN73778_c5_g2,0
isogroupDN73778_c6_g1,0
isogroupDN73779_c9_g1,0
isogroupDN73780_c2_g1,0
isogroupDN73780_c4_g1,0
isogroupDN73781_c1_g1,0
isogroupDN73783_c4_g3,0
isogroupDN73784_c2_g1,0
isogroupDN73786_c1_g1,0
isogroupDN73787_c0_g1,0
isogroupDN73787_c0_g3,0
isogroupDN73791_c0_g1,0
isogroupDN73792_c5_g2,0
isogroupDN73792_c5_g3,0
isogroupDN73793_c3_g1,0
isogroupDN73795_c1_g1,0
isogroupDN73795_c1_g2,0
isogroupDN73795_c4_g1,0
isogroupDN73796_c1_g2,0
isogroupDN73797_c5_g1,0
isogroupDN73800_c7_g2,0
isogroupDN73801_c6_g1,0
isogroupDN73801_c6_g3,0
isogroupDN73802_c4_g1,0
isogroupDN73805_c7_g1,0
isogroupDN73805_c8_g1,0
isogroupDN73805_c8_g6,0
isogroupDN73806_c1_g1,0
isogroupDN73807_c6_g1,0
isogroupDN73807_c7_g1,0
isogroupDN73808_c4_g2,0
isogroupDN73809_c5_g1,0
isogroupDN73810_c2_g1,0
isogroupDN73811_c0_g1,0
isogroupDN73812_c1_g2,0
isogroupDN73813_c9_g1,0
isogroupDN73814_c0_g1,0
isogroupDN73814_c1_g1,0
isogroupDN73814_c3_g3,0
isogroupDN73815_c2_g1,0
isogroupDN73815_c5_g1,0
isogroupDN73816_c4_g1,0
isogroupDN73817_c4_g1,1
isogroupDN73817_c5_g1,0
isogroupDN73817_c6_g1,0
isogroupDN73818_c4_g1,0
isogroupDN73818_c5_g1,0
isogroupDN73819_c4_g1,0
isogroupDN73819_c4_g2,0
isogroupDN73820_c2_g2,0
isogroupDN73821_c2_g1,0
isogroupDN73822_c2_g1,0
isogroupDN73822_c5_g2,0
isogroupDN73822_c7_g2,0
isogroupDN73825_c5_g1,0
isogroupDN73826_c3_g1,0
isogroupDN73826_c4_g1,0
isogroupDN73827_c1_g1,0
isogroupDN73827_c1_g2,0
isogroupDN73828_c5_g1,0
isogroupDN73828_c6_g2,0
isogroupDN73828_c7_g1,0
isogroupDN73830_c0_g2,0
isogroupDN73833_c4_g1,0
isogroupDN73834_c3_g2,0
isogroupDN73834_c4_g1,0
isogroupDN73835_c8_g1,0
isogroupDN73835_c9_g1,0
isogroupDN73836_c5_g1,0
isogroupDN73838_c1_g1,0
isogroupDN73838_c2_g2,0
isogroupDN73838_c2_g3,0
isogroupDN73841_c4_g1,0
isogroupDN73842_c10_g1,0
isogroupDN73842_c6_g1,0
isogroupDN73842_c7_g1,0
isogroupDN73843_c1_g2,0
isogroupDN73846_c0_g1,0
isogroupDN73847_c4_g2,0
isogroupDN73848_c4_g1,0
isogroupDN73848_c5_g2,0
isogroupDN73849_c2_g1,0
isogroupDN73849_c3_g1,0
isogroupDN73851_c1_g1,0
isogroupDN73853_c0_g1,0
isogroupDN73854_c3_g1,0
isogroupDN73854_c6_g1,0
isogroupDN73858_c4_g1,0
isogroupDN73859_c0_g1,0
isogroupDN73861_c3_g1,0
isogroupDN73861_c4_g2,0
isogroupDN73862_c6_g1,0
isogroupDN73862_c6_g2,0
isogroupDN73862_c7_g3,0
isogroupDN73864_c2_g1,0
isogroupDN73864_c3_g1,0
isogroupDN73868_c1_g1,0
isogroupDN73870_c1_g1,0
isogroupDN73871_c0_g2,0
isogroupDN73873_c7_g6,0
isogroupDN73873_c8_g2,0
isogroupDN73874_c1_g1,0
isogroupDN73874_c2_g5,0
isogroupDN73875_c2_g1,0
isogroupDN73875_c7_g1,0
isogroupDN73875_c7_g2,0
isogroupDN73875_c8_g1,1
isogroupDN73876_c3_g1,1
isogroupDN73877_c4_g1,0
isogroupDN73878_c0_g4,0
isogroupDN73879_c4_g1,0
isogroupDN73879_c6_g1,0
isogroupDN73879_c7_g1,0
isogroupDN73880_c10_g1,0
isogroupDN73880_c1_g1,0
isogroupDN73880_c5_g1,0
isogroupDN73880_c7_g1,0
isogroupDN73881_c0_g1,0
isogroupDN73883_c11_g2,0
isogroupDN73883_c7_g1,0
isogroupDN73884_c1_g1,0
isogroupDN73885_c10_g1,0
isogroupDN73885_c10_g2,0
isogroupDN73886_c4_g1,0
isogroupDN73886_c6_g2,0
isogroupDN73887_c5_g1,0
isogroupDN73890_c5_g1,0
isogroupDN73891_c3_g1,0
isogroupDN73892_c5_g1,0
isogroupDN73893_c3_g1,0
isogroupDN73893_c4_g1,0
isogroupDN73894_c4_g1,0
isogroupDN73894_c5_g2,0
isogroupDN73895_c0_g1,0
isogroupDN73896_c2_g2,0
isogroupDN73897_c11_g1,0
isogroupDN73903_c0_g1,0
isogroupDN73904_c1_g1,0
isogroupDN73907_c4_g1,0
isogroupDN73907_c6_g1,0
isogroupDN73908_c0_g1,0
isogroupDN73909_c10_g1,0
isogroupDN73909_c10_g3,0
isogroupDN73909_c13_g1,0
isogroupDN73909_c13_g2,0
isogroupDN73909_c4_g1,0
isogroupDN73909_c7_g1,0
isogroupDN73909_c7_g3,0
isogroupDN73910_c1_g1,0
isogroupDN73910_c1_g2,0
isogroupDN73911_c1_g1,0
isogroupDN73911_c2_g2,0
isogroupDN73912_c1_g2,0
isogroupDN73914_c1_g1,0
isogroupDN73915_c3_g1,0
isogroupDN73915_c5_g1,0
isogroupDN73915_c9_g1,0
isogroupDN73916_c0_g1,0
isogroupDN73919_c4_g1,0
isogroupDN73920_c2_g1,0
isogroupDN73921_c5_g1,0
isogroupDN73922_c6_g1,0
isogroupDN73922_c8_g1,0
isogroupDN73922_c9_g1,0
isogroupDN73923_c2_g1,0
isogroupDN73923_c3_g1,0
isogroupDN73924_c0_g1,0
isogroupDN73925_c2_g1,0
isogroupDN73925_c3_g2,0
isogroupDN73926_c3_g1,0
isogroupDN73927_c12_g1,0
isogroupDN73927_c13_g1,0
isogroupDN73927_c8_g1,0
isogroupDN73928_c5_g1,0
isogroupDN73929_c2_g2,0
isogroupDN73929_c3_g9,0
isogroupDN73930_c5_g2,0
isogroupDN73930_c5_g3,0
isogroupDN73933_c3_g2,0
isogroupDN73933_c3_g3,0
isogroupDN73933_c3_g4,0
isogroupDN73934_c0_g1,0
isogroupDN73935_c1_g1,0
isogroupDN73935_c1_g2,0
isogroupDN73935_c5_g3,0
isogroupDN73935_c6_g1,0
isogroupDN73936_c7_g1,0
isogroupDN73936_c8_g2,0
isogroupDN73938_c2_g1,0
isogroupDN73939_c1_g1,0
isogroupDN73940_c0_g1,0
isogroupDN73940_c10_g1,0
isogroupDN73940_c11_g2,0
isogroupDN73941_c2_g1,0
isogroupDN73941_c3_g1,0
isogroupDN73942_c1_g1,0
isogroupDN73945_c4_g1,0
isogroupDN73947_c7_g1,0
isogroupDN73947_c8_g1,0
isogroupDN73947_c9_g1,0
isogroupDN73947_c9_g4,1
isogroupDN73948_c1_g1,0
isogroupDN73949_c4_g1,0
isogroupDN73949_c4_g2,0
isogroupDN73950_c0_g1,0
isogroupDN73952_c4_g2,0
isogroupDN73953_c2_g1,0
isogroupDN73954_c6_g1,0
isogroupDN73956_c2_g1,0
isogroupDN73956_c2_g2,0
isogroupDN73957_c0_g1,0
isogroupDN73957_c5_g1,0
isogroupDN73958_c9_g1,0
isogroupDN73959_c2_g2,0
isogroupDN73960_c1_g1,0
isogroupDN73961_c6_g1,0
isogroupDN73962_c2_g1,0
isogroupDN73962_c8_g1,0
isogroupDN73963_c0_g2,0
isogroupDN73964_c3_g2,0
isogroupDN73967_c2_g1,0
isogroupDN73967_c3_g1,0
isogroupDN73968_c1_g1,0
isogroupDN73968_c3_g6,0
isogroupDN73969_c10_g1,0
isogroupDN73969_c5_g1,0
isogroupDN73969_c6_g1,0
isogroupDN73969_c7_g2,0
isogroupDN73970_c2_g2,0
isogroupDN73972_c8_g1,0
isogroupDN73972_c8_g2,0
isogroupDN73972_c9_g1,0
isogroupDN73972_c9_g2,0
isogroupDN73972_c9_g3,0
isogroupDN73973_c0_g1,0
isogroupDN73975_c3_g1,0
isogroupDN73976_c2_g1,0
isogroupDN73977_c0_g3,0
isogroupDN73979_c3_g3,0
isogroupDN73981_c7_g1,0
isogroupDN73981_c7_g2,0
isogroupDN73982_c4_g1,0
isogroupDN73983_c0_g1,0
isogroupDN73983_c1_g1,0
isogroupDN73983_c2_g1,0
isogroupDN73984_c1_g1,0
isogroupDN73985_c6_g1,0
isogroupDN73986_c2_g1,0
isogroupDN73987_c2_g1,0
isogroupDN73989_c1_g1,0
isogroupDN73990_c0_g1,0
isogroupDN73991_c4_g1,0
isogroupDN73991_c4_g2,0
isogroupDN73991_c4_g3,0
isogroupDN73991_c7_g1,0
isogroupDN73991_c8_g1,0
isogroupDN73993_c2_g1,0
isogroupDN73993_c3_g1,0
isogroupDN73993_c4_g1,0
isogroupDN73995_c3_g1,0
isogroupDN73995_c5_g1,0
isogroupDN73995_c5_g2,0
isogroupDN73995_c7_g1,1
isogroupDN73995_c9_g1,0
isogroupDN73996_c10_g1,0
isogroupDN73996_c6_g1,0
isogroupDN73996_c8_g1,0
isogroupDN73996_c9_g1,0
isogroupDN73996_c9_g2,0
isogroupDN73997_c3_g1,0
isogroupDN73997_c3_g2,0
isogroupDN73997_c6_g2,0
isogroupDN73997_c7_g1,0
isogroupDN73998_c10_g1,0
isogroupDN73998_c5_g2,0
isogroupDN73998_c9_g1,0
isogroupDN73999_c8_g2,0
isogroupDN73999_c9_g1,0
isogroupDN74000_c2_g1,0
isogroupDN74000_c4_g2,1
isogroupDN74000_c4_g3,0
isogroupDN74001_c1_g2,0
isogroupDN74001_c1_g3,0
isogroupDN74003_c1_g1,0
isogroupDN74004_c5_g3,0
isogroupDN74004_c5_g5,0
isogroupDN74006_c3_g1,0
isogroupDN74007_c4_g1,0
isogroupDN74007_c5_g1,0
isogroupDN74008_c1_g4,0
isogroupDN74008_c2_g1,0
isogroupDN74009_c3_g2,0
isogroupDN74010_c3_g1,0
isogroupDN74010_c6_g1,0
isogroupDN74011_c2_g1,0
isogroupDN74011_c3_g1,0
isogroupDN74011_c5_g1,0
isogroupDN74012_c2_g1,0
isogroupDN74012_c3_g3,0
isogroupDN74013_c3_g1,0
isogroupDN74014_c6_g1,0
isogroupDN74014_c8_g1,0
isogroupDN74015_c10_g3,0
isogroupDN74015_c5_g1,0
isogroupDN74015_c8_g1,0
isogroupDN74015_c9_g2,0
isogroupDN74016_c10_g1,0
isogroupDN74016_c8_g2,0
isogroupDN74017_c0_g1,0
isogroupDN74017_c2_g1,0
isogroupDN74017_c3_g4,0
isogroupDN74017_c4_g1,0
isogroupDN74019_c7_g3,0
isogroupDN74020_c7_g1,0
isogroupDN74020_c7_g3,0
isogroupDN74021_c2_g1,1
isogroupDN74022_c2_g1,0
isogroupDN74022_c3_g1,0
isogroupDN74022_c4_g1,0
isogroupDN74022_c5_g1,0
isogroupDN74023_c6_g1,0
isogroupDN74024_c3_g1,0
isogroupDN74024_c4_g1,0
isogroupDN74025_c0_g4,0
isogroupDN74026_c2_g1,0
isogroupDN74028_c1_g1,0
isogroupDN74029_c5_g1,0
isogroupDN74029_c6_g1,0
isogroupDN74029_c7_g2,0
isogroupDN74030_c2_g1,0
isogroupDN74031_c0_g1,0
isogroupDN74032_c0_g1,0
isogroupDN74032_c11_g2,0
isogroupDN74032_c11_g3,0
isogroupDN74032_c12_g3,0
isogroupDN74032_c8_g1,0
isogroupDN74034_c3_g1,0
isogroupDN74034_c4_g2,0
isogroupDN74035_c0_g1,1
isogroupDN74035_c1_g1,0
isogroupDN74035_c2_g2,0
isogroupDN74037_c1_g2,0
isogroupDN74037_c1_g5,0
isogroupDN74039_c2_g1,0
isogroupDN74040_c1_g1,0
isogroupDN74041_c13_g2,0
isogroupDN74041_c13_g3,0
isogroupDN74041_c4_g1,0
isogroupDN74041_c5_g1,0
isogroupDN74044_c6_g1,0
isogroupDN74044_c7_g2,0
isogroupDN74044_c7_g5,0
isogroupDN74046_c2_g1,0
isogroupDN74047_c3_g4,0
isogroupDN74048_c4_g1,0
isogroupDN74048_c5_g1,0
isogroupDN74048_c6_g1,0
isogroupDN74050_c9_g2,0
isogroupDN74051_c2_g1,0
isogroupDN74052_c2_g1,0
isogroupDN74052_c7_g1,0
isogroupDN74052_c7_g2,0
isogroupDN74054_c1_g3,0
isogroupDN74056_c1_g2,0
isogroupDN74058_c5_g1,0
isogroupDN74058_c6_g1,0
isogroupDN74059_c3_g1,0
isogroupDN74060_c1_g1,0
isogroupDN74061_c4_g1,0
isogroupDN74062_c2_g1,0
isogroupDN74064_c4_g2,0
isogroupDN74065_c5_g1,0
isogroupDN74066_c0_g1,0
isogroupDN74066_c1_g1,0
isogroupDN74069_c2_g1,0
isogroupDN74070_c4_g1,0
isogroupDN74070_c6_g1,0
isogroupDN74073_c3_g4,0
isogroupDN74074_c4_g1,0
isogroupDN74074_c5_g1,0
isogroupDN74074_c6_g1,0
isogroupDN74076_c8_g1,0
isogroupDN74076_c9_g4,0
isogroupDN74077_c3_g1,0
isogroupDN74077_c3_g2,0
isogroupDN74077_c4_g1,0
isogroupDN74078_c0_g1,1
isogroupDN74078_c0_g2,1
isogroupDN74078_c3_g1,0
isogroupDN74078_c8_g1,0
isogroupDN74078_c9_g2,0
isogroupDN74079_c10_g1,0
isogroupDN74079_c1_g1,0
isogroupDN74079_c9_g1,0
isogroupDN74079_c9_g3,0
isogroupDN74080_c0_g1,0
isogroupDN74080_c3_g1,0
isogroupDN74081_c2_g1,1
isogroupDN74081_c7_g2,0
isogroupDN74083_c0_g1,0
isogroupDN74084_c2_g1,0
isogroupDN74084_c3_g1,0
isogroupDN74085_c4_g2,0
isogroupDN74087_c6_g1,0
isogroupDN74087_c7_g1,0
isogroupDN74087_c7_g2,0
isogroupDN74087_c8_g2,0
isogroupDN74089_c7_g4,0
isogroupDN74090_c2_g3,1
isogroupDN74090_c2_g5,0
isogroupDN74090_c2_g6,0
isogroupDN74092_c3_g1,0
isogroupDN74094_c0_g1,0
isogroupDN74094_c7_g2,0
isogroupDN74094_c7_g4,0
isogroupDN74094_c7_g6,1
isogroupDN74097_c1_g1,0
isogroupDN74097_c2_g1,0
isogroupDN74098_c4_g1,0
isogroupDN74099_c4_g1,0
isogroupDN74100_c10_g3,0
isogroupDN74101_c6_g4,0
isogroupDN74103_c6_g1,0
isogroupDN74103_c6_g2,0
isogroupDN74103_c6_g5,0
isogroupDN74104_c3_g3,0
isogroupDN74105_c12_g3,0
isogroupDN74105_c16_g1,0
isogroupDN74105_c4_g1,1
isogroupDN74105_c4_g2,0
isogroupDN74105_c9_g1,0
isogroupDN74106_c2_g1,0
isogroupDN74107_c0_g1,0
isogroupDN74107_c1_g1,0
isogroupDN74107_c2_g1,0
isogroupDN74107_c3_g1,0
isogroupDN74107_c5_g1,0
isogroupDN74108_c1_g2,0
isogroupDN74109_c1_g1,0
isogroupDN74109_c2_g1,0
isogroupDN74112_c11_g1,0
isogroupDN74112_c12_g1,0
isogroupDN74113_c12_g1,0
isogroupDN74113_c13_g1,0
isogroupDN74113_c13_g2,0
isogroupDN74113_c7_g1,0
isogroupDN74113_c9_g1,0
isogroupDN74114_c4_g1,0
isogroupDN74115_c0_g1,0
isogroupDN74115_c0_g2,0
isogroupDN74117_c3_g1,0
isogroupDN74118_c1_g1,0
isogroupDN74119_c4_g1,0
isogroupDN74119_c5_g1,0
isogroupDN74120_c1_g1,0
isogroupDN74120_c2_g2,0
isogroupDN74120_c2_g3,0
isogroupDN74120_c2_g4,0
isogroupDN74121_c2_g1,0
isogroupDN74122_c5_g2,0
isogroupDN74123_c1_g1,0
isogroupDN74124_c1_g1,0
isogroupDN74125_c3_g1,0
isogroupDN74126_c3_g1,0
isogroupDN74126_c4_g1,0
isogroupDN74126_c5_g2,0
isogroupDN74126_c6_g3,0
isogroupDN74129_c11_g2,0
isogroupDN74129_c12_g1,0
isogroupDN74129_c13_g2,0
isogroupDN74129_c1_g1,0
isogroupDN74129_c5_g1,0
isogroupDN74130_c2_g1,0
isogroupDN74130_c3_g1,0
isogroupDN74131_c3_g1,0
isogroupDN74132_c2_g2,0
isogroupDN74132_c3_g1,0
isogroupDN74133_c5_g1,0
isogroupDN74133_c5_g2,0
isogroupDN74134_c7_g1,0
isogroupDN74134_c7_g2,0
isogroupDN74135_c10_g1,0
isogroupDN74135_c5_g1,0
isogroupDN74136_c4_g2,0
isogroupDN74136_c5_g1,0
isogroupDN74137_c1_g1,0
isogroupDN74138_c2_g1,0
isogroupDN74138_c3_g2,0
isogroupDN74139_c3_g1,0
isogroupDN74140_c3_g1,0
isogroupDN74140_c4_g1,0
isogroupDN74140_c6_g1,0
isogroupDN74140_c9_g1,0
isogroupDN74141_c3_g2,1
isogroupDN74142_c2_g1,0
isogroupDN74143_c0_g1,0
isogroupDN74143_c1_g3,0
isogroupDN74143_c1_g4,0
isogroupDN74143_c3_g1,0
isogroupDN74145_c3_g1,1
isogroupDN74146_c4_g1,0
isogroupDN74147_c2_g2,0
isogroupDN74147_c5_g1,0
isogroupDN74147_c6_g1,0
isogroupDN74148_c6_g2,0
isogroupDN74148_c6_g3,0
isogroupDN74149_c1_g1,0
isogroupDN74150_c3_g1,0
isogroupDN74150_c6_g2,0
isogroupDN74151_c11_g1,0
isogroupDN74151_c3_g1,1
isogroupDN74151_c6_g1,0
isogroupDN74151_c7_g1,0
isogroupDN74152_c1_g2,0
isogroupDN74153_c0_g1,0
isogroupDN74154_c4_g1,0
isogroupDN74155_c1_g1,0
isogroupDN74156_c7_g3,0
isogroupDN74156_c8_g1,0
isogroupDN74156_c8_g2,0
isogroupDN74158_c5_g2,0
isogroupDN74158_c5_g3,0
isogroupDN74158_c6_g1,0
isogroupDN74159_c6_g1,0
isogroupDN74160_c4_g3,0
isogroupDN74161_c1_g1,0
isogroupDN74161_c2_g1,0
isogroupDN74161_c3_g1,0
isogroupDN74163_c0_g2,0
isogroupDN74163_c0_g3,0
isogroupDN74165_c1_g1,0
isogroupDN74165_c2_g1,0
